Sociedad,Linea Negocio,Orden de Compra,Pais de Origen,Fecha Orden,Sol. Compra,Fecha Solicitud,Codigo Proveedor,Tipo de Compra,Proveedor,CANCELED,U_EXM_CARGADOA,N° Documento,Nombre de cliente,Estado,Número de artículo,LineNum,Part Number,Dscription,Tipo Producto,Fecha Necesaria,UM,Modalidad,Solicitado,Pendiente,Moneda,Precio,Total Moneda,Total Soles,Total dolares,LineId,Max Liena,U_HAK_IMPORT,U_HAK_FEPFAB,1° Reprogramacion,2° Reprogramacion,3° Reprogramacion,4° Reprogramacion,5° Reprogramacion,6° Reprogramacion,7° Reprogramacion,Total,Ultima Fecha,Fecha P Consolidador,Fecha R Consolidador,Cantidad Embarcada,Fecha ETD,Fecha ETA Callao,Fecha ETA Marco,Embarque,Procedencia,REGULARIZACIÓN,CentroCosto,U_EXM_CARGADOA2,FreeTxt,Modalidad Original,Promedio Tiempo Total,Dias adicionales,Th_Art_Prov_Local,Var_Art_Prov_Local,Varm_Art_Prov_Local,Th_Fam_Prov_Local,Var_Fam_Prov_Local,Varm_Fam_Prov_Local,Th_Prov_Local,Var_Prov_Local,Varm_Prov_Local,Th_Fam_Local,Var_Fam_Local,Varm_Fam_Local,Th_Art_Prov_Pa_Imp,Var_Art_Prov_Pa_Imp,Varm_Art_Prov_Pa_Imp,Th_Fam_Prov_Pa_Imp,Var_Fam_Prov_Pa_Imp,Varm_Fam_Prov_Pa_Imp,Th_Prov_Pa_Imp,Var_Prov_Pa_Imp,Varm_Prov_Pa_Imp,Th_Fam_Pa_Imp,Var_Fam_Pa_Imp,Varm_Fam_Pa_Imp,Facturacion Aproximada,ETA Marco,ETA Marco Moderado,ETA Marco Maximo,Rango,Cat ETA
MP,MANGUERA Y CONEXION,265703622,TR,2026-04-22,,2026-04-22,PE0000000005,Impo,INDUSTRIAL GLOBAL SALES,,ST,,,,A18110005501,1,EC215-04RL,"MANGUERA HIDRAULICA SAE100R16 DIAM. INT.1/4"" 400BAR/5800PSI",Manguera,2026-10-22,METRO,MARITIMO,3657.6,3657.6,USD,2.36,8631.936,29711.14,8631.94,1.0,1,,2026-07-13,,,,,,,,0,2026-07-13,,,3657.6,,,,,, ,9111,,,MARITIMO,83,30.5,0,0,0,0,0,0,0,0,0,6,10,5,157,70,35,171,189,95,171,189,95,171,189,95,2026-07-20 00:00:00.000000000,2026-10-11,2026-11-10 12:00:00,2026-11-10 12:00:00,[2026-10-11 00:00:00-2026-11-10 12:00:00],Cat A
MP,MANGUERA Y CONEXION,265703622,TR,2026-04-22,,2026-04-22,PE0000000005,Impo,INDUSTRIAL GLOBAL SALES,,ST,,,,A18110003443,2,GH781-6,"MANGUERA HIDRAULICA SAE100R16 DIAM. INT.3/8"" 400BAR/5800PSI",Manguera,2026-10-22,METRO,MARITIMO,914.4,914.4,USD,3.72,3401.568,11708.2,3401.57,1.0,1,,2026-07-13,,,,,,,,0,2026-07-13,,,914.4,,,,,, ,9111,,,MARITIMO,83,30.5,0,0,0,0,0,0,0,0,0,6,10,5,78,24,12,171,189,95,171,189,95,171,189,95,2026-07-20 00:00:00.000000000,2026-10-11,2026-11-10 12:00:00,2026-11-10 12:00:00,[2026-10-11 00:00:00-2026-11-10 12:00:00],Cat A
MP,MANGUERA Y CONEXION,265703622,TR,2026-04-22,,2026-04-22,PE0000000005,Impo,INDUSTRIAL GLOBAL SALES,,ST,,,,A24010000026,3,EC640-20,"MANGUERA HIDRAULICA SAE100R15 DIAM. INT.1.1/4"" 420BAR/6100PSI",Manguera,2026-10-22,METRO,MARITIMO,121.92,121.92,USD,38.8,4730.496,16282.38,4730.5,1.0,1,,2026-07-13,,,,,,,,0,2026-07-13,,,121.92,,,,,, ,9111,,,MARITIMO,83,30.5,0,0,0,0,0,0,0,0,0,6,10,5,48,15,8,171,189,95,171,189,95,171,189,95,2026-07-20 00:00:00.000000000,2026-10-11,2026-11-10 12:00:00,2026-11-10 12:00:00,[2026-10-11 00:00:00-2026-11-10 12:00:00],Cat A
MP,TRANSM. DE POTENCIA,265704409,BR,2026-05-15,265103836.0,2026-05-14,PE0000000018,Impo,VULKAN DO BRASIL,N,OV,265001844.0,MINERA LAYTARUMA S.A.,Abierto,A20050000100,0,2X00650000,ELEMENTO ELASTICO VB-65,Repuestos,2026-05-22,PIEZA,AEREO,2,2,USD,23.38,46.76,159.87,46.76,1.0,1,,2026-05-26,,,,,,,,0,2026-05-26,,,2,,,,,, ,9505,,,AEREO,14,3.0,0,0,0,0,0,0,0,0,0,14,69,35,33,32,16,49,94,47,53,107,54,44,91,46,2026-07-02 00:00:00.000000000,2026-07-16,2026-07-19 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat B
MP,HIDRAULI. COMPONENTE,265704411,IT,2026-05-15,,2026-05-15,PE0000000016,Impo,SAI S.P.A.,,ST,,,,A18110010467,0,GM3A-700-8EGXT*,MOTOR P/N 0053060089 GM3A-700-8EGXT-D47-INT.B30,Repuestos,2026-12-07,PIEZA,MARITIMO,30,30,EUR,1644.28,49328.4,205798.08,49328.4,1.0,1,,2026-10-05,,,,,,,,0,2026-10-05,,,30,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,14,69,35,112,74,37,99,141,71,100,144,72,73,196,98,2026-10-12 00:00:00.000000000,2026-12-04,2027-01-03 00:00:00,2027-01-03 00:00:00,[2026-12-04 00:00:00-2027-01-03 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265704411,IT,2026-05-15,,2026-05-15,PE0000000016,Impo,SAI S.P.A.,,ST,,,,A18110010460,1,GM4-1000-8G-D90,MOTOR P/N 0054100031,Repuestos,2027-03-15,PIEZA,MARITIMO,6,6,EUR,2073.48,12440.88,51903.35,12440.88,1.0,1,,2027-01-25,,,,,,,,0,2027-01-25,,,6,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,14,69,35,146,250,125,99,141,71,100,144,72,73,196,98,2027-02-01 00:00:00.000000000,2027-03-26,2027-04-25 00:00:00,2027-04-25 00:00:00,[2027-03-26 00:00:00-2027-04-25 00:00:00],Cat A
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A18110005928,62,2NU-16Z,"ADAPTADOR RECTO MACHO NPT 1"" A HEMBRA G. NPS 1""",Adaptador,2026-01-13,PIEZA,LOCAL,16,7,USD,2.535,40.56,136.48,40.56,1.0,1,,,,,,,,,,0,,,,16,,,,,, ,9111,,,LOCAL,0,0.0,5,6,3,5,7,4,5,10,5,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-07,2026-07-10 00:00:00,2026-07-13 00:00:00,[2026-07-07 00:00:00-2026-07-13 00:00:00],Cat N
MP,TRANSM. DE POTENCIA,265705045,BR,2026-06-03,265104382.0,2026-06-02,PE0000000018,Impo,VULKAN DO BRASIL,N,OV,265002106.0,SM CYCLO DE PERU S.A.C.,Abierto,A18110002845,0,GTH-1070,ACOPLE ELASTICO DE GRILLA VULKAN GTH-1070,Accesorios,2026-06-30,PIEZA,AEREO,1,1,USD,192.39,192.39,656.82,192.39,1.0,1,,2026-06-23,,2026-06-12,,,,,,1,2026-06-12,,,1,,,,,, ,9505,,,AEREO,14,3.0,0,0,0,0,0,0,0,0,0,18,89,45,-150,-45,-22,29,146,73,53,107,54,25,133,67,2026-07-02 00:00:00.000000000,2026-07-16,2026-07-19 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat B
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A18110006092,32,7N-32Z,"ADAPTADOR RECTO HEMBRA NPT 2"" A HEMBRA NPT 2""",Adaptador,2026-01-13,PIEZA,LOCAL,17,4,USD,7.2605,123.4285,415.34,123.43,1.0,1,,,,,,,,,,0,,,,17,,,,,, ,9111,,,LOCAL,0,0.0,7,11,6,5,7,4,5,10,5,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-09,2026-07-15 00:00:00,2026-07-20 00:00:00,[2026-07-09 00:00:00-2026-07-20 00:00:00],Cat N
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A18110006097,23,1JN-32Z,"ADAPTADOR RECTO MACHO JIC 2"" A MACHO NPT 2""",Adaptador,2026-01-13,PIEZA,LOCAL,34,5,USD,6.4155,218.127,734.01,218.13,1.0,1,,,,,,,,,,0,,,,34,,,,,, ,9111,,,LOCAL,0,0.0,6,6,3,5,7,4,5,10,5,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-11 00:00:00,2026-07-14 00:00:00,[2026-07-08 00:00:00-2026-07-14 00:00:00],Cat N
MP,TRANSM. DE POTENCIA,265704029,BR,2026-05-06,265103508.0,2026-05-06,PE0000000018,Impo,VULKAN DO BRASIL,N,OV,265001703.0,MINERA LAYTARUMA S.A.,Cerrado,A20050000100,0,2X00650000,ELEMENTO ELASTICO VB-65,Repuestos,2026-05-13,PIEZA,AEREO,4,4,USD,23.38,93.52,327.13,93.52,1.0,1,,2026-05-15,,,,,,,,0,2026-05-15,,,4,,,,,, ,9505,,,AEREO,14,3.0,0,0,0,0,0,0,0,0,0,14,69,35,33,32,16,49,94,47,53,107,54,44,91,46,2026-07-02 00:00:00.000000000,2026-07-16,2026-07-19 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat B
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A19010000593,125,2F9-08Z,"ADAPTADOR A 90° MACHO ORFS 1/2"" A HEMBRA ORFS 1/2""",Adaptador,2026-01-13,PIEZA,LOCAL,33,9,USD,1.6055,52.9815,178.28,52.98,1.0,1,,,,,,,,,,0,,,,33,,,,,, ,9111,,,LOCAL,0,0.0,6,16,8,5,7,4,5,10,5,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-16 00:00:00,2026-07-24 00:00:00,[2026-07-08 00:00:00-2026-07-24 00:00:00],Cat N
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A19040000139,133,4FL-12Z,"ADAPTADOR TAPON BRIDA COD61 A 3/4""",Adaptador,2026-01-13,PIEZA,LOCAL,29,21,USD,1.0855,31.4795,105.93,31.48,1.0,1,,,,,,,,,,0,,,,29,,,,,, ,9111,,,LOCAL,0,0.0,7,5,3,5,7,4,5,10,5,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-09,2026-07-12 00:00:00,2026-07-14 00:00:00,[2026-07-09 00:00:00-2026-07-14 00:00:00],Cat N
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A19080000014,75,1N9-04Z,"ADAPTADOR  A 90° MACHO NPT 1/4"" A MACHO NPT 1/4""",Adaptador,2026-01-13,UNIDAD,LOCAL,42,38,USD,0.6305,26.481,89.11,26.48,1.0,1,,,,,,,,,,0,,,,42,,,,,, ,9111,,,LOCAL,0,0.0,6,12,6,5,7,4,5,10,5,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-14 00:00:00,2026-07-20 00:00:00,[2026-07-08 00:00:00-2026-07-20 00:00:00],Cat N
MP,MANGUERA Y CONEXION,265700241,PE,2026-01-11,,2026-01-11,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A18110005483,7,15611-16-16Z,"ESPIGA R1/R2 RECTA MACHO NPT 1"" A MANGUERA 1""",Espiga,2026-01-13,PIEZA,LOCAL,219,13,USD,1.8265,400.0035,1346,400,1.0,1,,,,,,,,,,0,,,,219,,,,,, ,9111,,,LOCAL,0,0.0,4,6,3,5,19,10,5,10,5,11,30,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-09 00:00:00,2026-07-12 00:00:00,[2026-07-06 00:00:00-2026-07-12 00:00:00],Cat N
MP,MANGUERA Y CONEXION,265700241,PE,2026-01-11,,2026-01-11,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A18110005965,19,4J-16Z,"ADAPTADOR TAPON MACHO JIC 1""",Adaptador,2026-01-13,PIEZA,LOCAL,104,11,USD,1.183,123.032,414,123.03,1.0,1,,,,,,,,,,0,,,,104,,,,,, ,9111,,,LOCAL,0,0.0,4,6,3,5,7,4,5,10,5,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-09 00:00:00,2026-07-12 00:00:00,[2026-07-06 00:00:00-2026-07-12 00:00:00],Cat N
MP,FRIO,265703554,PE,2026-04-22,,2026-04-22,P20338570041,Local,LINDE PERU S.R.L.,,ST,,,,A18110007629,0,NITROGENO,NITROGENO,Repuestos,2026-04-24,METRO CÚBICO,LOCAL,200,110,SOL,13.59,2718,2718,0,1.0,1,,,,,,,,,,0,,,,200,,,,,, ,9503,,,LOCAL,0,0.0,25,56,28,7,22,11,7,21,11,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-27,2026-08-24 00:00:00,2026-09-21 00:00:00,[2026-07-27 00:00:00-2026-09-21 00:00:00],Cat N
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A23050000114,98,24212-16-12Z,"ESPIGA R2/R12 RECTA HEMBRA ORS 1"" A MANGUERA 3/4""",Espiga,2026-01-13,PIEZA,LOCAL,12,8,USD,2.327,27.924,93.95,27.92,1.0,1,,,,,,,,,,0,,,,12,,,,,, ,9111,,,LOCAL,0,0.0,8,10,5,5,19,10,5,10,5,11,30,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-10,2026-07-15 00:00:00,2026-07-20 00:00:00,[2026-07-10 00:00:00-2026-07-20 00:00:00],Cat N
MP,LUBRICACION MINERIA,265704412,US,2026-05-15,,2026-05-15,PE0000000012,Impo,CALUMET BRANDED PRODUCTS LLC,,ST,,,,A18110007355,0,300886150004,MOLYLUBE 5%MOLY EP GR AC  1,Lubricante / Grasa,2026-08-15,CILINDRO,MARITIMO,56,56,USD,1753.2,98179.2,335674.68,98179.2,1.0,1,,2026-06-03,,,,,,,,0,2026-06-03,,,56,,,,,, ,9107,,,MARITIMO,40,22.5,0,0,0,0,0,0,0,0,0,10,12,6,51,54,27,45,62,31,37,54,27,45,62,31,2026-07-02 00:00:00.000000000,2026-08-11,2026-09-02 12:00:00,2026-09-02 12:00:00,[2026-08-11 00:00:00-2026-09-02 12:00:00],Cat B
MP,LUBRICACION MINERIA,265704413,US,2026-05-15,,2026-05-15,PE0000000012,Impo,CALUMET BRANDED PRODUCTS LLC,,ST,,,,A18110007356,0,301344150004,MOLYLUBE SF100 OGL MEDIUM,Lubricante / Grasa,2026-08-15,CILINDRO,MARITIMO,50,50,USD,1637.59,81879.5,279946.01,81879.5,1.0,1,,2026-06-03,,,,,,,,0,2026-06-03,,,50,,,,,, ,9107,,,MARITIMO,40,22.5,0,0,0,0,0,0,0,0,0,10,12,6,57,51,26,45,62,31,37,54,27,45,62,31,2026-07-02 00:00:00.000000000,2026-08-11,2026-09-02 12:00:00,2026-09-02 12:00:00,[2026-08-11 00:00:00-2026-09-02 12:00:00],Cat B
MP,LUBRICACION MINERIA,265704414,US,2026-05-15,,2026-05-15,PE0000000012,Impo,CALUMET BRANDED PRODUCTS LLC,,ST,,,,A18110007371,0,301771150004,MOLYLUBE  MILL GEAR COMPOUND,Lubricante / Grasa,2026-08-15,CILINDRO,MARITIMO,15,15,USD,1945.43,29181.45,99771.38,29181.45,1.0,1,,2026-07-09,,,,,,,,0,2026-07-09,,,15,,,,,, ,9107,,,MARITIMO,40,22.5,0,0,0,0,0,0,0,0,0,10,12,6,41,58,29,45,62,31,37,54,27,45,62,31,2026-07-16 00:00:00.000000000,2026-08-25,2026-09-16 12:00:00,2026-09-16 12:00:00,[2026-08-25 00:00:00-2026-09-16 12:00:00],Cat A
MP,LUBRICACION MINERIA,265704414,US,2026-05-15,,2026-05-15,PE0000000012,Impo,CALUMET BRANDED PRODUCTS LLC,,ST,,,,A18110007358,1,301094150004,MOLYLUBE ULTRA OPEN GEAR LUBRICANT MEDIUM-LIGHT,Lubricante / Grasa,2026-08-15,CILINDRO,MARITIMO,41,41,USD,1779.18,72946.38,249403.67,72946.38,1.0,1,,2026-07-09,,,,,,,,0,2026-07-09,,,41,,,,,, ,9107,,,MARITIMO,40,22.5,0,0,0,0,0,0,0,0,0,10,12,6,45,38,19,45,62,31,37,54,27,45,62,31,2026-07-16 00:00:00.000000000,2026-08-25,2026-09-16 12:00:00,2026-09-16 12:00:00,[2026-08-25 00:00:00-2026-09-16 12:00:00],Cat A
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A22120000094,155,24242-10-10Z,"ESPIGA R2/R12 A 45° HEMBRA ORS 5/8"" A MANGUERA 5/8""",Espiga,2026-01-13,PIEZA,LOCAL,15,7,USD,1.651,24.765,83.35,24.77,1.0,1,,,,,,,,,,0,,,,15,,,,,, ,9111,,,LOCAL,0,0.0,4,7,4,5,19,10,5,10,5,11,30,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-10 00:00:00,2026-07-13 00:00:00,[2026-07-06 00:00:00-2026-07-13 00:00:00],Cat N
MP,LUBRICACION MINERIA,265704415,US,2026-05-15,,2026-05-15,PE0000000012,Impo,CALUMET BRANDED PRODUCTS LLC,,ST,,,,A18110007363,0,301777150004,MOLYLUBE ULTRA OPEN GEAR LUBRICANT MEDIUM,Lubricante / Grasa,2026-08-15,CILINDRO,MARITIMO,42,42,USD,1637.59,68778.78,235154.65,68778.78,1.0,1,,2026-06-03,,,,,,,,0,2026-06-03,,,42,,,,,, ,9107,,,MARITIMO,40,22.5,0,0,0,0,0,0,0,0,0,10,12,6,49,53,27,45,62,31,37,54,27,45,62,31,2026-07-02 00:00:00.000000000,2026-08-11,2026-09-02 12:00:00,2026-09-02 12:00:00,[2026-08-11 00:00:00-2026-09-02 12:00:00],Cat B
MP,EQUIPOS TRANS. MATER,265703852,ES,2026-04-29,,2026-04-29,PE9652288052,Impo,"ACEROS Y SUMINISTROS, S.L.",,ST,,,,A20030000022,0,389246,"""CARBIDE, VERTICAL EDGE, 9'', ROTOR, VSI""",Repuestos,2026-12-01,UNIDAD,MARITIMO,15,15,EUR,512,7680,32701.44,7680,1.0,1,,2026-08-31,,,,,,,,0,2026-08-31,,,15,,,,,, ,9518,,Prueba,MARITIMO,57,30.0,0,0,0,0,0,0,0,0,0,14,69,35,50,55,28,111,242,121,111,242,121,81,213,107,2026-09-07 00:00:00.000000000,2026-11-03,2026-12-03 00:00:00,2026-12-03 00:00:00,[2026-11-03 00:00:00-2026-12-03 00:00:00],Cat A
MP,HERRAMIENTA HIDRAULI,265703760,US,2026-04-27,,2026-04-24,PE0000000017,Impo,HYDRAULIC TECHNOLOGIES,,ST,,,,A19050000344,6,RD5513-Q9028,CILINDRO HIDRAULICO DOBLE EFECTO DE 55 TONELADAS,Herramientas,2026-06-27,UNIDAD,AEREO,1,1,USD,2910.32,2910.32,10122.09,2910.32,1.0,1,,2027-01-07,2026-07-10,,,,,,,1,2026-07-10,,,1,,,,,, ,9112,OV,265001081- (1),AEREO,19,3.0,0,0,0,0,0,0,0,0,0,5,18,9,102,90,45,33,113,57,20,80,40,33,104,52,2026-07-17 00:00:00.000000000,2026-08-05,2026-08-08 00:00:00,2026-08-08 00:00:00,[2026-08-05 00:00:00-2026-08-08 00:00:00],Cat A
MP,LUBRICACION MINERIA,265702437,ES,2026-03-23,,2026-03-23,PE0000000191,Impo,COMPAÑÍA GENERAL DE LUBRICANTES SA - COGELSA,,ST,,,,A25080000041,0,NL 4204,ULTRAPLEX XWR 221 G5,Lubricante / Aceite,2026-06-23,CILINDRO,MARITIMO,80,80,USD,792,63360,220302.72,63360,1.0,1,,2026-06-29,,,,,,,,0,2026-06-29,,,80,,,,,, ,9107,,,MARITIMO,57,30.0,0,0,0,0,0,0,0,0,0,9,31,16,38,21,11,17,30,15,17,29,15,18,44,22,2026-07-06 00:00:00.000000000,2026-09-01,2026-10-01 00:00:00,2026-10-01 00:00:00,[2026-09-01 00:00:00-2026-10-01 00:00:00],Cat A
MP,HERRAMIENTA HIDRAULI,265703760,US,2026-04-27,,2026-04-24,PE0000000017,Impo,HYDRAULIC TECHNOLOGIES,,ST,,,,A18110006454,20,PG1204,BOMBA A GASOLINA DE 4 VIAS,Accesorios,2026-06-27,PIEZA,AEREO,3,3,USD,5843.4,17530.2,60970.04,17530.2,1.0,1,,2027-02-01,2026-06-15,2026-06-30,2026-07-16,,,,,3,2026-07-16,,,3,,,,,, ,9112,OV,265001453- (2),AEREO,19,3.0,0,0,0,0,0,0,0,0,0,18,89,45,-3,6,3,17,71,36,20,80,40,40,146,73,2026-07-23 00:00:00.000000000,2026-08-11,2026-08-14 00:00:00,2026-08-14 00:00:00,[2026-08-11 00:00:00-2026-08-14 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265702338,IT,2026-03-20,265102007.0,2026-03-18,PE6088940157,Impo,NORD FLUID S.P.A.,,OF,257702005.0,EMPRESA METAL MECANICA S A EMEMSA,Abierto,A26030000079,0,FCV710S0FF,VALVULA REGULADORA DE CAUDAL MODEL: FCV7-10-S-0-FF,Repuestos,2026-04-01,PIEZA,AEREO,4,1,EUR,26.3,105.2,431.64,105.2,3.0,3,264300171,2026-03-26,2026-06-26,2026-06-29,,,,,,2,2026-06-29,2026-07-08,,1,2026-04-30,2026-05-03,2026-05-04,260127A,, ,9132,OF,,AEREO CONSOLIDADO,19,3.0,0,0,0,0,0,0,0,0,0,14,69,35,0,0,0,43,148,74,51,189,95,73,196,98,2026-07-06 00:00:00.000000000,2026-07-25,2026-07-28 00:00:00,2026-07-28 00:00:00,[2026-07-25 00:00:00-2026-07-28 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265704145,IT,2026-05-11,265103612.0,2026-05-08,PE6088940157,Impo,NORD FLUID S.P.A.,,OF,257702005.0,EMPRESA METAL MECANICA S A EMEMSA,Abierto,A26050000024,9,NV1 8 K 0,NEEDLE CARTRIDGE VALVE P/N 02-172863,Repuestos,2026-05-22,PIEZA,AEREO,1,1,EUR,23.65,23.65,101.55,23.65,1.0,1,264300227,2026-08-04,,,,,,,,0,2026-08-04,,,1,2026-05-26,2026-05-28,2026-05-28,260163B,, ,9132,OF,,AEREO CONSOLIDADO,19,3.0,0,0,0,0,0,0,0,0,0,14,69,35,12,4,2,43,148,74,51,189,95,73,196,98,2026-08-11 00:00:00.000000000,2026-08-30,2026-09-02 00:00:00,2026-09-02 00:00:00,[2026-08-30 00:00:00-2026-09-02 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265703969,IT,2026-05-04,,2026-05-04,PE0000000014,Impo,WALVOIL S.P.A,,ST,,,,A18110001039,0,D12 LEFT W001A*,"WORK SECTION D12 D/N 31138, TND",Repuestos,2026-10-26,PIEZA,MARITIMO,20,20,EUR,172.41,3448.2,14823.81,3448.2,1.0,1,,2026-09-14,,,,,,,,0,2026-09-14,,,20,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,14,69,35,194,412,206,192,290,145,194,297,149,73,196,98,2026-09-21 00:00:00.000000000,2026-11-13,2026-12-13 00:00:00,2026-12-13 00:00:00,[2026-11-13 00:00:00-2026-12-13 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265703969,IT,2026-05-04,,2026-05-04,PE0000000014,Impo,WALVOIL S.P.A,,ST,,,,A18130007654,1,HC-D12 INLET SE,"INLET SECTION D12 D/N 37696, IL 009(210)C U05",,2026-10-26,PIEZA,MARITIMO,20,20,EUR,111.76,2235.2,9609.12,2235.2,1.0,1,,2026-09-14,,,,,,,,0,2026-09-14,,,20,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,0,0,0,182,399,200,0,0,0,194,297,149,0,0,0,2026-09-21 00:00:00.000000000,2026-11-13,2026-12-13 00:00:00,2026-12-13 00:00:00,[2026-11-13 00:00:00-2026-12-13 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265703969,IT,2026-05-04,,2026-05-04,PE0000000014,Impo,WALVOIL S.P.A,,ST,,,,A18130007655,2,HC-D12 OULET SE,"OUTLET SECTION D12 D/N 18627, TN S U06",,2026-10-26,PIEZA,MARITIMO,15,15,EUR,82.14,1232.1,5296.8,1232.1,1.0,1,,2026-09-14,,,,,,,,0,2026-09-14,,,15,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,0,0,0,188,406,203,0,0,0,194,297,149,0,0,0,2026-09-21 00:00:00.000000000,2026-11-13,2026-12-13 00:00:00,2026-12-13 00:00:00,[2026-11-13 00:00:00-2026-12-13 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265703969,IT,2026-05-04,,2026-05-04,PE0000000014,Impo,WALVOIL S.P.A,,ST,,,,A18110001017,3,D20 LEFT W001A,WORK SECTION D20 TND. D/N 31140,Repuestos,2026-10-26,PIEZA,MARITIMO,14,14,EUR,269.69,3775.66,16231.56,3775.66,1.0,1,,2026-09-14,,,,,,,,0,2026-09-14,,,14,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,14,69,35,204,62,31,192,290,145,194,297,149,73,196,98,2026-09-21 00:00:00.000000000,2026-11-13,2026-12-13 00:00:00,2026-12-13 00:00:00,[2026-11-13 00:00:00-2026-12-13 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265703969,IT,2026-05-04,,2026-05-04,PE0000000014,Impo,WALVOIL S.P.A,,ST,,,,A18110001031,4,HC-D20 OUTLET S,"OUTLET SECTION D20 D/N 31141,  TN-Q-U07",Repuestos,2026-10-26,PIEZA,MARITIMO,4,4,EUR,161.43,645.72,2775.95,645.72,1.0,1,,2026-09-07,,,,,,,,0,2026-09-07,,,4,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,14,69,35,0,0,0,192,290,145,194,297,149,73,196,98,2026-09-14 00:00:00.000000000,2026-11-06,2026-12-06 00:00:00,2026-12-06 00:00:00,[2026-11-06 00:00:00-2026-12-06 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265703969,IT,2026-05-04,,2026-05-04,PE0000000014,Impo,WALVOIL S.P.A,,ST,,,,A18110009070,5,HC-D20 INLET SE,INLET SECTION D20 D/N 31892,Repuestos,2026-10-26,PIEZA,MARITIMO,18,18,EUR,240.43,4327.74,18604.95,4327.74,1.0,1,,2026-09-07,,,,,,,,0,2026-09-07,,,18,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,14,69,35,405,122,61,192,290,145,194,297,149,73,196,98,2026-09-14 00:00:00.000000000,2026-11-06,2026-12-06 00:00:00,2026-12-06 00:00:00,[2026-11-06 00:00:00-2026-12-06 00:00:00],Cat A
