Código de ubicación	Ub Fisica	ZonaG	AnaquelG	Columna	Nivel	Número de artículo	Codigo GET	EMPRESA	AlmacenG	Codigo Barra	Descripción del artículo	Nombre de grupo	Unidad de medida de inventario	Ferreteria	Cantidad en almacén	CUUSD	CU SOL
100-Z6-7-C-1	Z6-7-C-1	Z6	7	1	C	A23120000124	200326	MP	100		DRUM COVER 400 LB, MINI FIRE-BALL 225/300, 50:1	SIST DE LUBRICACION	UNIDAD		2	310.3732435597189695550351288056206	1060.235
100-Z6-7-C-1	Z6-7-C-1	Z6	7	1	C	A24010000166	223845	MP	100		PLATO SEGUIDOR DE FIREBALL 300 50:1 400 LB	SIST DE LUBRICACION	PIEZA		1	284.0632318501170960187353629976581	970.36
100-Z6-7-C-1	Z6-7-C-1	Z6	7	1	C	A24010000167	207366	MP	100		TAPA DE FIREBALL 300 50:1 400 LB	SIST DE LUBRICACION	PIEZA		1	542.0608899297423887587822014051522	1851.68
100-Z6-7-C-1	Z6-7-C-1	Z6	7	1	C	A24110000031	562920	MP	100		LUBRICADOR MODELO 25 MANZEL	SIST DE LUBRICACION	UNIDAD		1	3610.008782201405152224824355971897	12331.79
100-Z6-7-A-2	Z6-7-A-2	Z6	7	2	A	A18110002813	9730011	MP	100	GE-240	ACOPLE FLEXIBLE VULKAN GE-240	TRANSM. DE POTENCIA	PIEZA		1	280.2312646370023419203747072599532	957.27
100-Z6-7-A-2	Z6-7-A-2	Z6	7	2	A	A18110007711	102-570	SUF	100	KT05373	COMPRESSOR TM16-HD  12V	FRIO	PIEZA		1	192.6592505854800936768149882903981	658.124
100-Z6-7-A-2	Z6-7-A-2	Z6	7	2	A	A22050000005	20-47240	SUF	100	20-47240	COMPRESOR TM 21 DE 12 VOLTIOS	FRIO	UNIDAD		6	295.2969262295081967213114754098361	1008.7343
100-Z6-7-A-2	Z6-7-A-2	Z6	7	2	A	A22120000104	PD2020-MR1	MP	100		REDUCTOR BREVINI PD2020 / MR1 / 45 / 611.0460.0690 B3	TRANSM. DE POTENCIA	UNIDAD		1	1847.526346604215456674473067915691	6311.15
100-Z6-7-A-2	Z6-7-A-2	Z6	7	2	A	A23030000020	151B3004	MP	100		OMT 400 MOTOR HIDRAULICO ORBITAL 400CC	HIDRAULI. COMPONENTE	UNIDAD		5	861.3044496487119437939110070257611	2942.216
100-Z6-7-A-2	Z6-7-A-2	Z6	7	2	A	A24120000078	1.099-363.0	MP	100	NMT2120RN	BOMBA DE AGUA NMT2120RN 21LPM	HIDRAULI. COMPONENTE	PIEZA		3	568.0825526932084309133489461358314	1940.57
100-Z6-7-A-2	Z6-7-A-2	Z6	7	2	A	MP2401000030	42096	MP	100		42096 MOTOR COVER	HIDRAULICA PROYECTOS	UNIDAD		1	308.5158079625292740046838407494145	1053.89
100-Z6-7-B-2	Z6-7-B-2	Z6	7	2	B	A18110007708	20-10280	SUF	100	KT02117	COMPRESOR TM-31 HX DIR - KT02117	FRIO	PIEZA		11	768.6168032786885245901639344262295	2625.595
100-Z6-7-B-2	Z6-7-B-2	Z6	7	2	B	A18130007279	LL/85621	MP	100	LU00691	BOMBA DE DIAFRAGMA 112	SIST DE LUBRICACION	EQUIPO		3	1503.805620608899297423887587822014	5137
100-Z6-7-B-2	Z6-7-B-2	Z6	7	2	B	A19050000118	239888	MP	100		BOMBA FIREBALL 300 GRACO  RATIO  50:1	SIST DE LUBRICACION	PIEZA		2	1143.013261124121779859484777517564	3904.5333
100-Z6-7-B-2	Z6-7-B-2	Z6	7	2	B	A22070000068	C205-06M-H21	MP	100		MANIFOLD DE SECUENCIA PARA CONTROL DE CILINDROS C205-06M-H21	HIDRAULI. COMPONENTE	UNIDAD		2	706.8676814988290398126463700234192	2414.66
100-Z6-7-C-2	Z6-7-C-2	Z6	7	2	C	A19020000134	9730056	MP	100	9730056	ACOPLE FLEXIBLE VULKAN GH-194-100	TRANSM. DE POTENCIA	PIEZA		1	314.8799765807962529274004683840749	1075.63
100-Z6-7-C-2	Z6-7-C-2	Z6	7	2	C	A21030000087	R-134A	MP	100	KT05546	GAS REFRIGERANTE R134A 13.6 KG EL BALÓN	LUBRICACION INDUSTRI	UNIDAD		20	127.5275175644028103044496487119438	435.634
100-Z6-7-D-2	Z6-7-D-2	Z6	7	2	D	A18130007620	FFV150	MP	100	LU00707	FASTFILL REMOTE UNIVERSAL MOUNT FILTER VENT ASSEMBLY	SIST DE LUBRICACION	PIEZA		100	321.8632025761124121779859484777518	1099.4847
104-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A18110002170	BOL-30-2-9	MP	104	VZC0049	HEAT EXCHANGER CON MOTOR HIDRAULICO	FILTRACION	PIEZA		1	1856.188524590163934426229508196721	6340.74
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A18110010521	TD3.5-1200-300	MP	100	MS00470	MOTOR TD3.5-1200-300-9G-D907 DMCP (PRESION CONSTANTE)	HIDRAULI. COMPONENTE	PIEZA		1	4578.09060304449648711943793911007	15638.7575
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A18130005862	150000	MP	100	LU00743	BOMBA MULTI-PRESION 16K MBP-16	SIST DE LUBRICACION	PIEZA		2	246.7959601873536299765807962529274	843.055
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A18130006675	365654	MP	100	LU00940	PIST.GC.3/4 EXT.FLEX.SEMI.S (C/CONT)	SIST DE LUBRICACION	PIEZA		5	368.2685304449648711943793911007026	1258.0053
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A19010000275	119-1042-003	MP	100	119-1042-003	MOTOR CHAR-LYNN 40.55 CU.IN./REV	HIDRAULI. COMPONENTE	PIEZA		1	1774.473067915690866510538641686183	6061.6
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A20090000162	PCV TV3.5 1200/ASSY	MP	100		PROPORTIONAL CONTROL VALVE FOR TV3.5 1200 300 9G D9070V - ASSEMBLY	HIDRAULI. COMPONENTE	UNIDAD		3	459.3140222482435597189695550351288	1569.0167
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A20090000220	320400	MP	100		BOMBA MANUAL DE ACEITE CON CUBETA DE  16L	SIST DE LUBRICACION	UNIDAD		2	189.6150468384074941451990632318501	647.725
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A24030000043	86.41.X.2.1.1.X	MP	100		TANQUE DE 41KG/90LB CON PLATO Y SENSOR	SIST DE LUBRICACION	UNIDAD		2	1106.586651053864168618266978922717	3780.1
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A25040000111	090-6021-230	MP	100		ECOFILTER ACEITE MÓVIL 25 l/min 230V	SIST DE LUBRICACION	UNIDAD		1	801.1241217798594847775175644028103	2736.64
100-Z6-7-A-3	Z6-7-A-3	Z6	7	3	A	A25060000078	IH-VT6EDM-066B42-3	MP	100	IH-VT6EDM-066B42-3	VANE PUMP IH VT6EDM-066-B42-3R-02-C1	HIDRAULI. COMPONENTE	UNIDAD		2	1888.23916861826697892271662763466	6450.225
100-Z6-7-B-3	Z6-7-B-3	Z6	7	3	B	A18110006565	TWH15	MP	100	TWH15	HYDRAULIC HOSE	HERRAMIENTA HIDRAULI	PIEZA		1	752.2531323185011709601873536299766	2569.6967
100-Z6-7-B-3	Z6-7-B-3	Z6	7	3	B	A19010000270	120-1028-003	MP	100	120-1028-003	MOTOR CHAR-LYNN 57.36 CU.IN./REV.	HIDRAULI. COMPONENTE	PIEZA		8	1970.246633489461358313817330210773	6730.3625
100-Z6-7-B-3	Z6-7-B-3	Z6	7	3	B	A19010000718	IPS10B	MP	100	IPS10B	SPX 10 TON INDUSTRIAL PUL	HERRAMIENTA HIDRAULI	UNIDAD		1	1787.886416861826697892271662763466	6107.42
100-Z6-7-B-3	Z6-7-B-3	Z6	7	3	B	A21020000066	PB104-2	MP	100	PB104-2	BOMBA HIDRAULICA C/BATERIA 18 VDC	HERRAMIENTA HIDRAULI	UNIDAD		1	2248.117681498829039812646370023419	7679.57
100-Z6-7-B-3	Z6-7-B-3	Z6	7	3	B	A23030000108	114-1032-006	MP	100		MOTOR CHARLYNN 15.0 CU.IN./REV	HIDRAULI. COMPONENTE	PIEZA		5	706.9069086651053864168618266978923	2414.794
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A18110006449	TWHC3	MP	100	TWHC3	LLAVE DE TORQUE DE 1 ARRASTRE CUADRADO	HERRAMIENTA HIDRAULI	PIEZA		1	4540.380562060889929742388758782201	15509.94
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A18110006512	P460D	MP	100	P460D	HAND PUMP, 2-SPD, 0.294-7.35 CU IN/STROKE	HERRAMIENTA HIDRAULI	PIEZA		1	1968.651932084309133489461358313817	6724.915
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A18110006565	TWH15	MP	100	TWH15	HYDRAULIC HOSE	HERRAMIENTA HIDRAULI	PIEZA		1	752.2531323185011709601873536299766	2569.6967
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A21070000134	LL/91117	MP	100		TANQUE DE 35 LBS DE BOMBA 987 SERIE D	SIST DE LUBRICACION	UNIDAD		4	238.4440866510538641686182669789227	814.525
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A21070000135	LL/75120	MP	100		MANGUERA DE GRASA DE ALTA PRESION DE BOMBA 987 SERIE D	SIST DE LUBRICACION	UNIDAD		4	39.25058548009367681498829039812646	134.08
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A21070000136	LL/241561	MP	100		COVERTOR SUPERIOR DE BOMBA 897 SERIE D	SIST DE LUBRICACION	UNIDAD		4	5.787470725995316159250585480093677	19.77
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A21070000137	LL/241567	MP	100		COVERTOR INFERIOR DE BOMBA 897 SERIE D	SIST DE LUBRICACION	UNIDAD		4	5.787470725995316159250585480093677	19.77
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A21070000138	LL/90656	MP	100		TAPA DE TANQUE DE BOMBA 987 SERIE D	SIST DE LUBRICACION	UNIDAD		4	94.31279274004683840749414519906323	322.1725
100-Z6-7-C-3	Z6-7-C-3	Z6	7	3	C	A25090000209	239887	MP	100		FIRE-BALL 300 SERIES 50:1 120 LB (55 KG). PAIL GREASE PUMP	SIST DE LUBRICACION	UNIDAD		2	1121.755474238875878220140515222482	3831.9167
100-Z6-7-D-3	Z6-7-D-3	Z6	7	3	D	A23110000148	24Z728	MP	100		PAC PULSE	SIST DE LUBRICACION	UNIDAD		3	918.272101873536299765807962529274	3136.8175
100-Z6-7-D-3	Z6-7-D-3	Z6	7	3	D	A25040000106	25M324	MP	100		"PISTOLA 1/2"" CONTADOR DE ACEITE"	SIST DE LUBRICACION	UNIDAD		6	1315.384748243559718969555035128806	4493.3543
100-Z6-7-D-3	Z6-7-D-3	Z6	7	3	D	A25040000107	2007428	MP	100		TLM PULSE, LEVEL MONITOR	SIST DE LUBRICACION	UNIDAD		3	805.5975995316159250585480093676815	2751.9214
100-Z6-7-D-3	Z6-7-D-3	Z6	7	3	D	A26040000205	92-500 T/M	MP	100	803SG00017	GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA M MARCA ANSELL CAJA	UNIFORMES Y EQ. SEGU	CAJA		180	12.57438524590163934426229508196721	42.9541
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18110006494	TWL8-075	MP	100	TWL8-075	LINK, TWLC8 TOOL 2.95 [75MM]	HERRAMIENTA HIDRAULI	PIEZA		1	2654.162763466042154566744730679157	9066.62
104-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18130006793	428243	MP	104	LU00739	EQUIPO ENG. MOVIL ENG-PM3 185KG	SIST DE LUBRICACION	EQUIPO		1	462.9156908665105386416861826697892	1581.32
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18130007233	LL/82730	MP	100	LU00613	MOTOR DE AIRE 1904	SIST DE LUBRICACION	PIEZA		4	2175.582552693208430913348946135831	7431.79
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18130007234	LL/82793	MP	100	LU00615	TUBO DE BOMBA 1904	SIST DE LUBRICACION	PIEZA		3	1717.64148126463700234192037470726	5867.4633
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18130007240	LL/83513	MP	100	LU09092	BOMBA NEUMATICA DE GRASA	SIST DE LUBRICACION	EQUIPO		2	728.6607142857142857142857142857143	2489.105
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18130007436	LL/094024 C	MP	100	LU00720	BOMBA DE ENGRASE LINCOLN MODELO P23	SIST DE LUBRICACION	PIEZA		5	591.9695257611241217798594847775176	2022.1679
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18130007477	9733	MP	100	9733	MANGUERA HIDRAULICA DE 3 PIES	HERRAMIENTA HIDRAULI	PIEZA		2	51.47101873536299765807962529274005	175.825
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18130007478	9735	MP	100	9735	MANGUERA HIDRAULICA DE 3/8 X 30 PIES	HERRAMIENTA HIDRAULI	PIEZA		2	169.5872365339578454332552693208431	579.31
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A18130007723	P460	MP	100	P460	HAND PUMP, 2-SPD, 0.294-7.35 CU IN/STROKE	HERRAMIENTA HIDRAULI	PIEZA		1	1869.357435597189695550351288056206	6385.725
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A20100000027	LL/82841	MP	100		POWER MASTER 2	SIST DE LUBRICACION	UNIDAD		1	1366.031908665105386416861826697892	4666.365
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A20100000112	LL/86400	MP	100		MOTOR HIDRAULICO PARA GRASA ALTA PRESION	SIST DE LUBRICACION	UNIDAD		1	4440.821867681498829039812646370023	15169.8475
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A21040000061	LL/85634	MP	100		UL LISTED AIR-OPERATED DIAPHRAGM PUMP BUNA	SIST DE LUBRICACION	EQUIPO		1	671.7066744730679156908665105386417	2294.55
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A21060000141	9721	MP	100	9721	VALVULA DE CONTRABLANCE SIN ACCESORIOS	HERRAMIENTA HIDRAULI	UNIDAD		4	858.6512002341920374707259953161593	2933.1525
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A22040000015	24W337	MP	100		GT 750 36:1 GREASE TRANSFER PUMP FOR 400 LB (180 KG)	SIST DE LUBRICACION	UNIDAD		1	4995.389344262295081967213114754098	17064.25
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A22060000039	LL/644-40636-1	MP	100		BOMBA DE ENGRASE 2KG LINCOLN P203- 2XLBO-1K6-24-2A1.10-V10	SIST DE LUBRICACION	UNIDAD		4	1038.839285714285714285714285714286	3548.675
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A22060000093	31037-1NFO	MP	100		LUB MULT PT OIL 24V 4L 1EL NPT	SIST DE LUBRICACION	UNIDAD		1	905.8167447306791569086651053864169	3094.27
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A22070000091	LL/186-1798.51 924-R	MP	100		KIT BOMBA DE ACEITE 6 LITROS	SIST DE LUBRICACION	KIT		1	1086.569086651053864168618266978923	3711.72
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A24070000028	85738	MP	100		BOMBA ELÉCTRICA DE GRASA DE 120LBS FLOW MASTER	SIST DE LUBRICACION	UNIDAD		1	3315.286885245901639344262295081967	11325.02
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A24080000116	CD3000	MP	100		BOMBA COMPACT DYNA-STAR 60 LB 24VCC SIN ACCESORIOS	SIST DE LUBRICACION	UNIDAD		1	2699.013466042154566744730679156909	9219.83
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A25090000209	239887	MP	100		FIRE-BALL 300 SERIES 50:1 120 LB (55 KG). PAIL GREASE PUMP	SIST DE LUBRICACION	UNIDAD		1	1121.755474238875878220140515222482	3831.9167
100-Z6-7-A-4	Z6-7-A-4	Z6	7	4	A	A25110000005	239877	MP	100		Fire Ball 300Series 50:1 35 or 70 lb (16 or 32 kg). Pail Grease Pump	SIST DE LUBRICACION	UNIDAD		1	1074.877049180327868852459016393443	3671.78
108-Z6-7-B-4	Z6-7-B-4	Z6	7	4	B	A18110006451	P55	MP	108	P55	HAND PUMP, 1-SPD, 0.160 CU IN/STROKE	HERRAMIENTA HIDRAULI	PIEZA		3	365.0016978922716627634660421545667	1246.8458
105-Z6-7-B-4	Z6-7-B-4	Z6	7	4	B	A18130007515	B407-03V-H21	MP	105	-	MANIFOLD	HIDRAULI. COMPONENTE	PIEZA		26	273.7402224824355971896955503512881	935.0966
100-Z6-7-B-4	Z6-7-B-4	Z6	7	4	B	A19020000148	9740019	MP	100	-	ACOPLE DE ENGRANAJES VULKAN NVD-140FF	TRANSM. DE POTENCIA	PIEZA		1	1157.824941451990632318501170960187	3955.13
100-Z6-7-B-4	Z6-7-B-4	Z6	7	4	B	A19100000052	101003	MP	100		CONTENEDOR DE ACEITE DE 3 LT	LUBRICACION INDUSTRI	UNIDAD		5	14.06639344262295081967213114754098	48.0508
100-Z6-7-B-4	Z6-7-B-4	Z6	7	4	B	A23010000015	101010	MP	100		CONTENEDOR DE ACEITE DE 10 LT	LUBRICACION INDUSTRI	UNIDAD		11	32.452898126463700234192037470726	110.8591
100-Z6-7-B-4	Z6-7-B-4	Z6	7	4	B	A23120000122	246781	MP	100		MINI FIRE-BALL 50:1 PUMPS	SIST DE LUBRICACION	UNIDAD		1	1202.476580796252927400468384074941	4107.66
100-Z6-7-B-4	Z6-7-B-4	Z6	7	4	B	A23120000123	24F903	MP	100		FOLLOWER PLATE 400 LB, MINI FIRE-BALL 225/300, 50:1	SIST DE LUBRICACION	UNIDAD		1	261.8681791569086651053864168618267	894.5417
100-Z6-7-B-4	Z6-7-B-4	Z6	7	4	B	A25070000035	070-1307-400	MP	100		"CARRETE RETRÁCTIL PARA GRASA 1/2"" SIN MANGUERA"	SIST DE LUBRICACION	UNIDAD		2	243.9168618266978922716627634660422	833.22
100-Z6-7-C-4	Z6-7-C-4	Z6	7	4	C	A18110006448	PE554-50-220	MP	100	PE554-50-220	"""PUMP, E, 4W, 220V 60/50HZ 2.5 GAL, D - PE554-50-220"""	HERRAMIENTA HIDRAULI	PIEZA		2	4172.257025761124121779859484777518	14252.43
100-Z6-7-C-4	Z6-7-C-4	Z6	7	4	C	A18110006512	P460D	MP	100	P460D	HAND PUMP, 2-SPD, 0.294-7.35 CU IN/STROKE	HERRAMIENTA HIDRAULI	PIEZA		1	1968.651932084309133489461358313817	6724.915
100-Z6-7-C-4	Z6-7-C-4	Z6	7	4	C	A23060000075	G3522-7649587	MP	100	7621927	ELEMENTO DE FILTRO EQUIVALENTE A 3840-11-CGVSSS	FILTRACION	UNIDAD		23	294.8082552693208430913348946135831	1007.065
100-Z6-7-C-4	Z6-7-C-4	Z6	7	4	C	A24020000009	LM4D	MP	100	LM4D	LIFTING MANIFOLD, 4 PORT, DOUBLE ACTING	HERRAMIENTA HIDRAULI	UNIDAD		1	1738.021077283372365339578454332553	5937.08
100-Z6-7-D-4	Z6-7-D-4	Z6	7	4	D	A18110006449	TWHC3	MP	100	TWHC3	LLAVE DE TORQUE DE 1 ARRASTRE CUADRADO	HERRAMIENTA HIDRAULI	PIEZA		1	4540.380562060889929742388758782201	15509.94
100-Z6-7-D-4	Z6-7-D-4	Z6	7	4	D	A18110006565	TWH15	MP	100	TWH15	HYDRAULIC HOSE	HERRAMIENTA HIDRAULI	PIEZA		1	752.2531323185011709601873536299766	2569.6967
100-Z6-7-D-4	Z6-7-D-4	Z6	7	4	D	A18140000519	LL/85624	MP	100	85624	"2"" DIAPHRAGM PUMP"	SIST DE LUBRICACION	UNIDAD		10	2261.065866510538641686182669789227	7723.801
100-Z6-7-D-4	Z6-7-D-4	Z6	7	4	D	A26040000205	92-500 T/M	MP	100	803SG00017	GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA M MARCA ANSELL CAJA	UNIFORMES Y EQ. SEGU	CAJA		150	12.57438524590163934426229508196721	42.9541
100-Z6-7-D-4	Z6-7-D-4	Z6	7	4	D	A26040000206	92-500 T/L	MP	100	803SG00029	GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA L MARCA ANSELL	UNIFORMES Y EQ. SEGU	CAJA		189	7.677312646370023419203747072599532	26.2257
100-Z7-3-A-1	Z7-3-A-1	Z7	3	1	A	A18110010463	GM5A-1300 INCOM	MP	100	MSI0150	MOTOR GM5A-1300 SIN DISTRIBUIDOR D90 (MS03350)	HIDRAULI. COMPONENTE	PIEZA		1	2810.509367681498829039812646370023	9600.7
100-Z7-3-A-1	Z7-3-A-1	Z7	3	1	A	A18110010467	GM3A-700-8EGXT*	MP	100	MS00105	MOTOR P/N 0053060089 GM3A-700-8EGXT-D47-INT.B30	HIDRAULI. COMPONENTE	PIEZA		18	2089.021516393442622950819672131148	7136.0975
100-Z7-3-C-1	Z7-3-C-1	Z7	3	1	C	A18130005866	15092	MP	100	MA01478	SPLINE DISC PP270 SK WELLMAN  (W-1060 META)	HIDRAULI. COMPONENTE	PIEZA		16	78.55439110070257611241217798594848	268.3418
104-Z7-3-C-1	Z7-3-C-1	Z7	3	1	C	A18130005866	15092	MP	104	MA01478	SPLINE DISC PP270 SK WELLMAN  (W-1060 META)	HIDRAULI. COMPONENTE	PIEZA		22	78.55439110070257611241217798594848	268.3418
100-Z7-3-C-1	Z7-3-C-1	Z7	3	1	C	A18130007323	87465	MP	100	MA05475	FRICTION DISC #2200-5 WELLMAN (W-1060 BROC)	HIDRAULI. COMPONENTE	PIEZA		5	176.946194379391100702576112412178	604.4482
104-Z7-3-C-1	Z7-3-C-1	Z7	3	1	C	A18130007323	87465	MP	104	MA05475	FRICTION DISC #2200-5 WELLMAN (W-1060 BROC)	HIDRAULI. COMPONENTE	PIEZA		4	176.946194379391100702576112412178	604.4482
100-Z7-3-D-1	Z7-3-D-1	Z7	3	1	D	A21040000057	LL/1735	MP	100		TWIN 3 IN. POST FOR VISCOUS MATERIALS	SIST DE LUBRICACION	EQUIPO		1	7338.234777517564402810304449648712	25067.41
100-Z7-3-A-2	Z7-3-A-2	Z7	3	2	A	A18110010467	GM3A-700-8EGXT*	MP	100	MS00105	MOTOR P/N 0053060089 GM3A-700-8EGXT-D47-INT.B30	HIDRAULI. COMPONENTE	PIEZA		2	2089.021516393442622950819672131148	7136.0975
100-Z7-3-A-2	Z7-3-A-2	Z7	3	2	A	A18110010521	TD3.5-1200-300	MP	100	MS00470	MOTOR TD3.5-1200-300-9G-D907 DMCP (PRESION CONSTANTE)	HIDRAULI. COMPONENTE	PIEZA		3	4578.09060304449648711943793911007	15638.7575
105-Z7-3-A-2	Z7-3-A-2	Z7	3	2	A	A19010000086	BOL-725-2-3	MP	105	VZC0037	HEAT EXCHANGER THERMAL TRANSFER AIRE ACEITE 230-460 VAC	FILTRACION	PIEZA		2	2371.676141686182669789227166276347	8101.6457
100-Z7-3-A-2	Z7-3-A-2	Z7	3	2	A	A19020000009	9720020	MP	100	9720020	ACOPLE FLEXOMAX VULKAN GBND-300	TRANSM. DE POTENCIA	PIEZA		2	1787.5273126463700234192037470726	6106.1933
100-Z7-3-B-2	Z7-3-B-2	Z7	3	2	B	A18130007641	GM5A-16008EGD90	MP	100	MS00150	MOTOR SAI GM5A-1600-8EG-D90	HIDRAULI. COMPONENTE	PIEZA		3	3294.327663934426229508196721311475	11253.4233
100-Z7-3-B-2	Z7-3-B-2	Z7	3	2	B	A22090000089	59500077	MP	100		TENAZA DE ANCLAJE VULKAN GA-1HM-14KN-TR37-SP-00-000-FF-D-PE	TRANSM. DE POTENCIA	UNIDAD		1	8574.396955503512880562060889929742	29290.14
100-Z7-3-B-2	Z7-3-B-2	Z7	3	2	B	A22090000090	59500078	MP	100		TENAZA DE ANCLAJE VULKAN GA-1HM-14KN-TR37-SP-00-000-FF-E-PE	TRANSM. DE POTENCIA	UNIDAD		1	8574.373536299765807962529274004684	29290.06
100-Z7-3-C-2	Z7-3-C-2	Z7	3	2	C	A18130007647	GS4-500-8G-D90	MP	100	MS00162	MOTOR SAI	HIDRAULI. COMPONENTE	PIEZA		4	3351.43208430913348946135831381733	11448.492
100-Z7-3-C-2	Z7-3-C-2	Z7	3	2	C	A23020000045	81000	MP	100		WINCHE PULLMASTER H12 H12-3-97-1	TRANSM. DE POTENCIA	EQUIPO		1	10214.21252927400468384074941451991	34891.75
100-Z7-3-D-2	Z7-3-D-2	Z7	3	2	D	A22030000032	C-632X	MP	100		GABINETE C-632X	MANGUERA Y CONEXION	UNIDAD		1	221.0685011709601873536299765807963	755.17
100-Z7-3-D-2	Z7-3-D-2	Z7	3	2	D	A22120000087	DU1001-0017	MP	100		FILTRO DE PRESIÓN DOBLE DU1001.25G.10.B.P.FS.A-AE.70.1,5.V. (INC. INDICADOR DE SATURACION AE.70)	FILTRACION	UNIDAD		1	6952.775175644028103044496487119438	23750.68
100-Z7-3-A-3	Z7-3-A-3	Z7	3	3	A	A18110009027	D40 LFT TND PIL	MP	100	HC01422	WORK SECTION D40 D/N 34004, TND PILOTED	HIDRAULI. COMPONENTE	PIEZA		3	755.0136709601873536299765807962529	2579.1267
100-Z7-3-A-3	Z7-3-A-3	Z7	3	3	A	A18130006714	9720023	MP	100	9720023	ACOPLE FLEXOMAX VULKAN GBND-450	TRANSM. DE POTENCIA	PIEZA		1	3057.122365339578454332552693208431	10443.13
100-Z7-3-A-3	Z7-3-A-3	Z7	3	3	A	A19020000009	9720020	MP	100	9720020	ACOPLE FLEXOMAX VULKAN GBND-300	TRANSM. DE POTENCIA	PIEZA		1	1787.5273126463700234192037470726	6106.1933
100-Z7-3-A-3	Z7-3-A-3	Z7	3	3	A	A25050000040	9064005	MP	100	9064005	FRENO HIDRAULICO FHD-4HM-RM-30-E-00-00-00-PP-PO PC	HIDRAULICA PROYECTOS	PIEZA		1	5542.491217798594847775175644028103	18933.15
100-Z7-3-B-3	Z7-3-B-3	Z7	3	3	B	A19020000152	59741250	MP	100	9740394	ACOPLE RIGIDO VULKAN NVD-135RR	TRANSM. DE POTENCIA	PIEZA		1	1194.751170960187353629976580796253	4081.27
100-Z7-3-B-3	Z7-3-B-3	Z7	3	3	B	A22100000003	3BN174000	MP	100		CUBO BND-400	TRANSM. DE POTENCIA	PIEZA		1	839.2593676814988290398126463700234	2866.91
100-Z7-3-B-3	Z7-3-B-3	Z7	3	3	B	A23050000102	V60N-130 RDYN-1-0-00/LSP/L-2/700Nm-350b-A45/76	MP	100		"BOMBA HIDRAULICA IN LINE / V60N-130 RDYN / PORTS SUCCION 3"""	HIDRAULI. COMPONENTE	PIEZA		6	2127.95166861826697892271662763466	7269.0829
100-Z7-3-C-3	Z7-3-C-3	Z7	3	3	C	A25050000041	9710241	MP	100	9710241	ACOPLE ELASTICO GSNDTB-230 COM DISCO DS-550-30-S NCM	HIDRAULICA PROYECTOS	PIEZA		1	2114.915105386416861826697892271663	7224.55
100-Z7-3-D-3	Z7-3-D-3	Z7	3	3	D	A19010000086	BOL-725-2-3	MP	100	VZC0037	HEAT EXCHANGER THERMAL TRANSFER AIRE ACEITE 230-460 VAC	FILTRACION	PIEZA		1	2371.676141686182669789227166276347	8101.6457
100-Z7-3-D-3	Z7-3-D-3	Z7	3	3	D	A19010000113	4000127	MP	100	-	CYL 25 TON 11-1/8 STROKE W/BELLOWS	HERRAMIENTA HIDRAULI	PIEZA		3	2361.914900468384074941451990632319	8068.3013
